close,epoch,high,low,open
5175.69,1770109200,5182.258,5175.69,5181.446
5183.241,1770110100,5186.12,5174.195,5175.668
5191.895,1770111000,5191.895,5181.183,5183.24
5182.481,1770111900,5191.871,5182.481,5191.871
5183.139,1770112800,5185.306,5178.189,5182.478
5193.895,1770113700,5197.072,5179.918,5183.134
5212.493,1770114600,5213.459,5193.491,5193.894
5209.768,1770115500,5212.691,5206.493,5212.491
5221.004,1770116400,5222.403,5208.684,5209.753
5214.637,1770117300,5220.99,5214.637,5220.99
5214.94,1770118200,5218.247,5208.524,5214.609
5207.116,1770119100,5214.935,5205.835,5214.935
5207.981,1770120000,5209.368,5199.208,5207.111
5198.473,1770120900,5207.973,5198.473,5207.973
5189.039,1770121800,5198.457,5189.039,5198.457
5182.2,1770122700,5191.058,5182.2,5189.032
5190.092,1770123600,5192.864,5181.65,5182.191
5200.743,1770124500,5207.677,5190.065,5190.087
5225.13,1770125400,5231.284,5199.337,5200.734
5225.055,1770126300,5231.192,5221.502,5225.117
5215.436,1770127200,5225.043,5215.436,5225.043
5207.816,1770128100,5215.425,5207.816,5215.425
5218.592,1770129000,5221.492,5204.363,5207.814
5209.037,1770129900,5218.591,5209.037,5218.591
5199.664,1770130800,5209.031,5199.664,5209.031
5190.276,1770131700,5199.628,5190.276,5199.628
5191.104,1770132600,5198.852,5189.707,5190.253
5181.993,1770133500,5191.092,5181.993,5191.092
5172.424,1770134400,5181.992,5172.424,5181.992
5163.189,1770135300,5172.421,5163.189,5172.421
5162.648,1770136200,5165.6,5160.833,5163.188
5153.663,1770137100,5162.645,5153.663,5162.645
5143.926,1770138000,5153.645,5143.926,5153.645
5134.573,1770138900,5143.922,5134.573,5143.922
5133.399,1770139800,5134.596,5126.85,5134.541
5124.317,1770140700,5133.389,5124.317,5133.389
5129.348,1770141600,5133.008,5122.597,5124.297
5136.534,1770142500,5136.907,5124.808,5129.327
5144.203,1770143400,5147.656,5133.768,5136.521
5144.865,1770144300,5151.5,5143.238,5144.194
5156.805,1770145200,5161.432,5144.517,5144.855
5153.383,1770146100,5157.826,5151.541,5156.792
5164.869,1770147000,5165.976,5152.867,5153.382
5155.688,1770147900,5164.855,5155.688,5164.855
5152.615,1770148800,5157.556,5151.089,5155.68
5143.227,1770149700,5152.611,5143.227,5152.611
5135.249,1770150600,5143.222,5135.249,5143.222
5137.447,1770151500,5144.08,5133.556,5135.246
5156.016,1770152400,5156.843,5137.327,5137.427
5146.554,1770153300,5156.007,5146.554,5156.007
5137.316,1770154200,5146.536,5137.316,5146.536
5144.769,1770155100,5146.871,5132.23,5137.313
5144.062,1770156000,5145.588,5137.618,5144.763
5142.365,1770156900,5145.696,5140.189,5144.045
5155.078,1770157800,5157.783,5136.859,5142.353
5154.417,1770158700,5155.826,5149.377,5155.071
5146.351,1770159600,5154.872,5146.351,5154.397
5156.725,1770160500,5159.534,5144.269,5146.336
5147.614,1770161400,5156.711,5147.614,5156.711
5156.141,1770162300,5161.155,5145.99,5147.614
5146.632,1770163200,5156.136,5146.632,5156.136
5147.925,1770164100,5149.528,5138.743,5146.617
5154.615,1770165000,5157.29,5144.586,5147.919
5150.55,1770165900,5154.613,5148.913,5154.613
5149.727,1770166800,5152.638,5144.402,5150.532
5150.4,1770167700,5154.977,5147.788,5149.701
5156.099,1770168600,5157.548,5149.15,5150.398
5159.386,1770169500,5162.399,5155.767,5156.087
5168.704,1770170400,5172.409,5157.277,5159.372
5179.401,1770171300,5182.702,5164.023,5168.7
5179.262,1770172200,5184.347,5176.646,5179.378
5169.83,1770173100,5179.245,5169.83,5179.245
5165.036,1770174000,5171.364,5165.036,5169.813
5159.451,1770174900,5165.03,5157.739,5165.03
5159.58,1770175800,5163.465,5157.401,5159.444
5165.282,1770176700,5166.557,5158.801,5159.563
5182.625,1770177600,5185.497,5162.134,5165.275
5176.234,1770178500,5182.622,5174.328,5182.622
5166.704,1770179400,5176.229,5166.704,5176.229
5176.955,1770180300,5178.414,5159.308,5166.702
5183.319,1770181200,5187.699,5173.675,5176.94
5174.17,1770182100,5183.307,5174.17,5183.307
5176.352,1770183000,5181.336,5173.691,5174.149
5173.237,1770183900,5176.335,5170.508,5176.335
5194.546,1770184800,5196.642,5173.138,5173.232
5185.189,1770185700,5194.535,5185.189,5194.535
5175.472,1770186600,5185.175,5175.472,5185.175
5168.207,1770187500,5175.453,5166.825,5175.453
5172.264,1770188400,5174.438,5160.98,5168.187
5162.946,1770189300,5172.256,5162.946,5172.256
5168.851,1770190200,5173.837,5159.112,5162.942
5164.959,1770191100,5168.839,5162.885,5168.839
5157.93,1770192000,5164.948,5157.93,5164.948
5161.24,1770192900,5166.645,5154.496,5157.911
5159.8,1770193800,5162.346,5154.703,5161.222
5152.392,1770194700,5159.796,5152.392,5159.796
5144.153,1770195600,5152.37,5143.289,5152.37
5137.215,1770196500,5145.849,5137.215,5144.146
5130.436,1770197400,5139.243,5130.436,5137.206
5138.026,1770198300,5141.539,5125.143,5130.436
5142.509,1770199200,5145.751,5137.146,5138.009
5133.235,1770200100,5142.498,5133.235,5142.498
5155.805,1770201000,5157.912,5129.235,5133.211
5165.003,1770201900,5166.471,5150.456,5155.797
5174.082,1770202800,5175.646,5163.739,5165.001
5171.825,1770203700,5174.205,5167.89,5174.073
5162.791,1770204600,5171.823,5162.791,5171.823
5183.422,1770205500,5184.947,5162.533,5162.79
5182.347,1770206400,5191.479,5182.347,5183.405
5182.856,1770207300,5188.9,5180.717,5182.34
5181.079,1770208200,5188.409,5181.079,5182.855
5180.567,1770209100,5182.683,5173.862,5181.073
5193.608,1770210000,5198.658,5179.155,5180.566
5192.429,1770210900,5197.394,5189.298,5193.591
5193.812,1770211800,5197.397,5188.83,5192.424
5184.548,1770212700,5193.791,5184.548,5193.791
5190.278,1770213600,5192.064,5181.673,5184.543
5198.812,1770214500,5202.194,5189.058,5190.273
5190.85,1770215400,5198.806,5190.85,5198.806
5181.458,1770216300,5190.822,5181.458,5190.822
5204.889,1770217200,5205.459,5178.378,5181.447
5200.649,1770218100,5204.871,5199.017,5204.871
5202.593,1770219000,5203.89,5193.502,5200.644
5193.052,1770219900,5202.584,5193.052,5202.584
5205.461,1770220800,5207.551,5190.789,5193.042
5222.025,1770221700,5224.22,5205.253,5205.44
5220.525,1770222600,5225.211,5217.283,5222.015
5223.262,1770223500,5227.75,5215.665,5220.507
5213.802,1770224400,5223.257,5213.802,5223.257
5213.357,1770225300,5214.471,5205.684,5213.795
5219.584,1770226200,5220.634,5209.507,5213.348
5213.402,1770227100,5219.575,5210.679,5219.575
5213.186,1770228000,5215.812,5206.63,5213.392
5217.706,1770228900,5221.091,5212.328,5213.183
5208.67,1770229800,5217.694,5208.67,5217.694
5229.5,1770230700,5229.653,5204.05,5208.669
5220.03,1770231600,5229.476,5220.03,5229.476
5210.654,1770232500,5220.025,5210.654,5220.025
5202.686,1770233400,5210.644,5201.75,5210.644
5210.193,1770234300,5215.782,5200.123,5202.678
5214.72,1770235200,5216.929,5207.838,5210.185
5219.465,1770236100,5223.682,5213.46,5214.712
5217.464,1770237000,5220.335,5212.765,5219.441
5213.624,1770237900,5217.462,5211.558,5217.462
5204.175,1770238800,5213.603,5204.175,5213.603
5224.065,1770239700,5226.543,5204.015,5204.158
5225.244,1770240600,5228.861,5223.099,5224.054
5215.625,1770241500,5225.22,5215.625,5225.22
5208.371,1770242400,5215.605,5208.371,5215.605
5207.268,1770243300,5213.854,5207.268,5208.357
5199.267,1770244200,5207.251,5199.267,5207.251
5189.935,1770245100,5199.266,5189.935,5199.266
5186.329,1770246000,5190.663,5184.886,5189.926
5181.423,1770246900,5186.321,5180.956,5186.321
5182.233,1770247800,5184.529,5177.39,5181.419
5186.497,1770248700,5194.842,5180.589,5182.226
5190.226,1770249600,5191.264,5178.87,5186.49
5210.571,1770250500,5214.35,5189.677,5190.214
5201.357,1770251400,5210.552,5201.357,5210.552
5212.154,1770252300,5213.297,5196.413,5201.356
5207.44,1770253200,5212.146,5205.07,5212.146
5199.366,1770254100,5207.432,5199.366,5207.432
5190.331,1770255000,5199.363,5190.331,5199.363
5198.759,1770255900,5200.308,5187.327,5190.325
5196.578,1770256800,5201.165,5196.372,5198.753
5195.206,1770257700,5204.338,5195.206,5196.555
5194.927,1770258600,5198.113,5189.064,5195.195
5194.482,1770259500,5197.414,5192.912,5194.922
5205.882,1770260400,5212.018,5194.357,5194.48
5207.536,1770261300,5210.079,5201.955,5205.864
5215.858,1770262200,5219.621,5203.617,5207.518
5231.508,1770263100,5232.026,5215.031,5215.847
5237.898,1770264000,5246.127,5231.46,5231.492
5239.709,1770264900,5246.85,5236.065,5237.89
5230.473,1770265800,5239.705,5230.473,5239.705
5246.588,1770266700,5246.921,5228.483,5230.457
5237.308,1770267600,5246.588,5237.308,5246.588
5237.806,1770268500,5245.664,5235.813,5237.301
5231.219,1770269400,5237.805,5231.219,5237.805
5246.118,1770270300,5248.772,5227.576,5231.212
5236.693,1770271200,5246.107,5236.693,5246.107
5227.294,1770272100,5236.68,5227.294,5236.68
5220.535,1770273000,5227.284,5219.54,5227.284
5213.308,1770273900,5220.523,5212.027,5220.523
5217.853,1770274800,5221.333,5211.462,5213.302
5208.618,1770275700,5217.851,5208.618,5217.851
5200.1,1770276600,5208.6,5200.1,5208.6
5211.207,1770277500,5211.567,5196.501,5200.096
5205.025,1770278400,5213.248,5205.025,5211.205
5206.674,1770279300,5211.114,5199.723,5205.012
5197.149,1770280200,5206.664,5197.149,5206.664
5191.447,1770281100,5197.138,5191.447,5197.138
5196.653,1770282000,5197.102,5182.926,5191.438
5200.904,1770282900,5203.463,5192.163,5196.651
5202.866,1770283800,5202.889,5196.06,5200.901
5207.214,1770284700,5210.086,5201.232,5202.849
5197.842,1770285600,5207.209,5197.842,5207.209
5195.266,1770286500,5201.27,5194.355,5197.841
5185.876,1770287400,5195.261,5185.876,5195.261
5186.488,1770288300,5186.808,5177.804,5185.866
5177.171,1770289200,5186.482,5177.171,5186.482
5167.789,1770290100,5177.147,5167.789,5177.147
5174.467,1770291000,5178.015,5164.138,5167.773
5169.277,1770291900,5174.704,5169.228,5174.463
5163.848,1770292800,5169.257,5163.259,5169.257
5154.327,1770293700,5163.822,5154.327,5163.822
5149.376,1770294600,5154.327,5145.494,5154.327
5142.839,1770295500,5149.369,5140.337,5149.369
5133.526,1770296400,5142.835,5133.526,5142.835
5139.431,1770297300,5140.325,5133.099,5133.501
5140.694,1770298200,5149.162,5138.326,5139.424
5131.873,1770299100,5140.683,5131.873,5140.683
5152.109,1770300000,5158.404,5131.239,5131.858
5148.813,1770300900,5154.605,5148.439,5152.085
5152.94,1770301800,5159.136,5147.156,5148.8
5162.378,1770302700,5166.858,5152.196,5152.919
5153.083,1770303600,5162.371,5153.083,5162.371
5158.957,1770304500,5163.015,5151.498,5153.079
5150.536,1770305400,5158.944,5150.536,5158.944
5155.071,1770306300,5163.695,5150.37,5150.527
5145.606,1770307200,5155.065,5145.606,5155.065
5136.374,1770308100,5145.587,5136.374,5145.587
5135.483,1770309000,5140.723,5132.161,5136.364
5136.756,1770309900,5140.673,5130.847,5135.474
5136.314,1770310800,5138.163,5131.004,5136.756
5127.265,1770311700,5136.308,5127.265,5136.308
5134.846,1770312600,5137.169,5125.527,5127.261
5157.013,1770313500,5163.599,5134.454,5134.839
5147.878,1770314400,5157.007,5147.878,5157.007
5138.828,1770315300,5147.858,5138.828,5147.858
5134.766,1770316200,5143.337,5134.766,5138.816
5131.425,1770317100,5138.675,5131.425,5134.754
5147.813,1770318000,5149.368,5129.83,5131.411
5138.748,1770318900,5147.801,5138.748,5147.801
5137.981,1770319800,5145.063,5137.981,5138.727
5138.806,1770320700,5147.811,5137.47,5137.975
5150.733,1770321600,5151.021,5136.829,5138.796
5141.563,1770322500,5150.728,5141.563,5150.728
5138.156,1770323400,5142.996,5138.156,5141.555
5143.416,1770324300,5150.422,5138.045,5138.155
5150.237,1770325200,5152.213,5139.052,5143.407
5140.881,1770326100,5150.228,5140.881,5150.228
5145.35,1770327000,5147.29,5139.801,5140.879
5136.285,1770327900,5145.335,5136.285,5145.335
5134.14,1770328800,5136.273,5127.538,5136.273
5132.797,1770329700,5137.655,5131.295,5134.127
5124.049,1770330600,5132.785,5124.049,5132.785
5131.082,1770331500,5134.982,5121.62,5124.039
5132.141,1770332400,5136.374,5126.06,5131.078
5136.8,1770333300,5139.808,5128.59,5132.128
5136.239,1770334200,5144.52,5135.931,5136.793
5138.036,1770335100,5142.843,5132.54,5136.232
5137.661,1770336000,5140.791,5134.31,5138.022
5138.359,1770336900,5139.523,5131.562,5137.642
5140.897,1770337800,5142.181,5134.782,5138.344
5146.337,1770338700,5150.21,5139.98,5140.893
5149.022,1770339600,5152.857,5141.964,5146.33
5140.012,1770340500,5149.016,5140.012,5149.016
5140.978,1770341400,5142.367,5136.477,5140.0
5140.496,1770342300,5146.886,5139.444,5140.968
5131.483,1770343200,5140.491,5131.483,5140.491
5148.091,1770344100,5150.487,5131.296,5131.48
5159.085,1770345000,5162.359,5147.379,5148.084
5157.929,1770345900,5161.678,5154.06,5159.072
5161.257,1770346800,5169.714,5157.3,5157.916
5162.791,1770347700,5167.984,5160.278,5161.243
5156.129,1770348600,5162.776,5156.129,5162.776
5146.806,1770349500,5156.109,5146.806,5156.109
5149.169,1770350400,5156.058,5144.529,5146.797
5144.938,1770351300,5149.159,5143.724,5149.159
5140.602,1770352200,5146.179,5140.602,5144.933
5131.896,1770353100,5140.599,5131.896,5140.599
5145.144,1770354000,5146.066,5123.803,5131.881
5185.581,1770354900,5186.922,5144.651,5145.135
5199.387,1770355800,5201.215,5184.704,5185.567
5190.202,1770356700,5199.367,5190.202,5199.367
5198.712,1770357600,5199.983,5187.091,5190.188
5194.209,1770358500,5198.708,5193.054,5198.708
5195.903,1770359400,5199.713,5188.618,5194.188
5194.922,1770360300,5197.711,5192.944,5195.891
5197.406,1770361200,5197.98,5186.05,5194.911
5195.504,1770362100,5198.332,5190.856,5197.387
5195.539,1770363000,5198.486,5188.917,5195.499
5185.967,1770363900,5195.535,5185.967,5195.535
5191.439,1770364800,5193.458,5183.018,5185.961
5209.516,1770365700,5211.133,5189.626,5191.42
5209.611,1770366600,5215.51,5206.594,5209.512
5219.692,1770367500,5220.627,5204.131,5209.604
5234.436,1770368400,5235.722,5214.43,5219.689
5235.909,1770369300,5238.633,5229.347,5234.423
5252.578,1770370200,5253.759,5233.889,5235.905
5278.407,1770371100,5278.414,5252.351,5252.577
5291.381,1770372000,5292.052,5271.629,5278.395
5281.945,1770372900,5291.366,5281.945,5291.366
5272.489,1770373800,5281.935,5272.489,5281.935
5273.599,1770374700,5281.189,5270.889,5272.479
5267.797,1770375600,5273.596,5267.303,5273.596
5258.065,1770376500,5267.792,5258.065,5267.792
5250.096,1770377400,5258.065,5250.096,5258.065
5262.08,1770378300,5264.459,5248.861,5250.09
5268.013,1770379200,5269.284,5254.845,5262.075
5263.306,1770380100,5270.959,5263.306,5268.002
5260.579,1770381000,5263.276,5256.228,5263.276
5257.467,1770381900,5263.751,5257.404,5260.561
5255.983,1770382800,5258.181,5252.66,5257.462
5256.884,1770383700,5258.727,5249.072,5255.96
5262.199,1770384600,5262.238,5247.633,5256.86
5253.095,1770385500,5262.188,5253.095,5262.188
5249.248,1770386400,5253.885,5248.193,5253.071
5239.572,1770387300,5249.232,5239.572,5249.232
5234.625,1770388200,5239.569,5233.938,5239.569
5247.158,1770389100,5248.105,5229.793,5234.612
5249.308,1770390000,5250.619,5238.901,5247.151
5241.626,1770390900,5249.303,5241.626,5249.303
5244.123,1770391800,5248.765,5239.868,5241.621
5241.093,1770392700,5244.102,5236.563,5244.102
5231.622,1770393600,5241.089,5231.622,5241.089
5225.174,1770394500,5231.608,5223.114,5231.608
5224.839,1770395400,5227.877,5218.645,5225.163
5229.558,1770396300,5233.802,5221.882,5224.834
5220.141,1770397200,5229.557,5220.141,5229.557
5217.008,1770398100,5220.122,5211.405,5220.122
5213.377,1770399000,5220.786,5213.377,5216.994
5210.74,1770399900,5219.28,5210.74,5213.358
5217.951,1770400800,5222.829,5209.453,5210.722
5216.215,1770401700,5220.699,5211.464,5217.943
5215.034,1770402600,5216.208,5209.474,5216.208
5232.789,1770403500,5235.425,5209.843,5215.023
5236.788,1770404400,5243.526,5232.362,5232.781
5236.421,1770405300,5238.637,5230.67,5236.777
5236.605,1770406200,5242.924,5233.395,5236.398
5247.301,1770407100,5248.51,5230.32,5236.59
5238.093,1770408000,5247.293,5238.093,5247.293
5229.148,1770408900,5238.09,5229.148,5238.09
5236.082,1770409800,5238.739,5228.137,5229.137
5232.098,1770410700,5236.068,5228.401,5236.068
5236.272,1770411600,5242.99,5229.473,5232.092
5238.402,1770412500,5239.163,5228.808,5236.27
5237.961,1770413400,5243.495,5237.446,5238.389
5247.609,1770414300,5248.326,5237.296,5237.956
5262.59,1770415200,5270.854,5247.037,5247.607
5261.569,1770416100,5266.611,5258.844,5262.574
5256.182,1770417000,5261.854,5256.182,5261.545
5265.276,1770417900,5266.485,5248.483,5256.179
5265.276,1770418800,5271.098,5264.202,5265.263
5271.575,1770419700,5274.186,5260.163,5265.263
5273.583,1770420600,5277.344,5266.266,5271.552
5273.623,1770421500,5276.365,5268.223,5273.578
5283.169,1770422400,5290.443,5273.315,5273.623
5289.847,1770423300,5291.682,5276.334,5283.161
5280.087,1770424200,5289.836,5280.087,5289.836
5277.029,1770425100,5286.13,5277.029,5280.077
5273.536,1770426000,5277.025,5269.142,5277.025
5263.672,1770426900,5273.524,5263.672,5273.524
5258.423,1770427800,5263.669,5256.169,5263.669
5268.06,1770428700,5273.663,5256.369,5258.382
5258.169,1770429600,5268.048,5258.169,5268.048
5259.216,1770430500,5266.983,5256.232,5258.16
5264.505,1770431400,5265.679,5254.973,5259.203
5284.431,1770432300,5286.151,5263.846,5264.474
5299.292,1770433200,5301.918,5282.406,5284.424
5313.193,1770434100,5314.702,5297.276,5299.29
5331.685,1770435000,5337.427,5313.078,5313.185
5347.916,1770435900,5348.271,5322.803,5331.674
5352.289,1770436800,5358.448,5345.626,5347.915
5342.862,1770437700,5352.285,5342.862,5352.285
5333.158,1770438600,5342.853,5333.158,5342.853
5325.167,1770439500,5333.152,5325.167,5333.152
5319.065,1770440400,5325.156,5317.271,5325.156
5320.925,1770441300,5325.779,5316.943,5319.046
5317.764,1770442200,5320.913,5311.573,5320.913
5329.191,1770443100,5329.244,5317.2,5317.758
5337.369,1770444000,5344.015,5326.99,5329.172
5327.747,1770444900,5337.361,5327.747,5337.361
5336.644,1770445800,5336.831,5320.893,5327.742
5349.528,1770446700,5354.653,5335.854,5336.64
5348.949,1770447600,5352.316,5345.229,5349.513
5359.464,1770448500,5363.258,5347.672,5348.949
5350.087,1770449400,5359.447,5350.087,5359.447
5341.53,1770450300,5350.087,5341.53,5350.087
5338.446,1770451200,5341.526,5333.727,5341.526
5328.55,1770452100,5338.425,5328.55,5338.425
5321.901,1770453000,5330.879,5321.901,5328.537
5317.575,1770453900,5321.883,5315.644,5321.883
5311.08,1770454800,5317.569,5311.08,5317.569
5302.374,1770455700,5311.071,5302.374,5311.071
5298.974,1770456600,5307.75,5298.974,5302.366
5299.405,1770457500,5300.067,5290.172,5298.973
5298.649,1770458400,5301.982,5295.891,5299.399
5297.529,1770459300,5298.646,5291.646,5298.646
5306.351,1770460200,5313.781,5297.422,5297.504
5296.43,1770461100,5306.333,5296.43,5306.333
5291.485,1770462000,5296.417,5289.22,5296.417
5296.365,1770462900,5297.636,5289.121,5291.471
5286.572,1770463800,5296.353,5286.572,5296.353
5282.241,1770464700,5286.569,5281.644,5286.569
5280.091,1770465600,5288.295,5280.091,5282.237
5280.612,1770466500,5281.882,5275.82,5280.061
5270.892,1770467400,5280.596,5270.892,5280.596
5263.315,1770468300,5271.929,5263.315,5270.885
5267.327,1770469200,5273.08,5262.064,5263.303
5268.107,1770470100,5270.314,5260.835,5267.301
5271.505,1770471000,5276.414,5265.224,5268.096
5267.563,1770471900,5273.476,5267.563,5271.502
5258.248,1770472800,5267.556,5258.248,5267.556
5249.156,1770473700,5258.241,5249.156,5258.241
5246.487,1770474600,5249.139,5241.066,5249.139
5242.94,1770475500,5246.48,5237.167,5246.48
5245.087,1770476400,5248.333,5240.751,5242.931
5261.908,1770477300,5264.104,5244.401,5245.083
5252.125,1770478200,5261.906,5252.125,5261.906
5270.212,1770479100,5273.81,5251.789,5252.112
5291.059,1770480000,5293.13,5267.127,5270.212
5285.908,1770480900,5291.038,5284.86,5291.038
5287.606,1770481800,5289.285,5281.732,5285.893
5278.121,1770482700,5287.591,5278.121,5287.591
5287.218,1770483600,5287.425,5275.165,5278.113
5293.754,1770484500,5295.091,5285.436,5287.209
5285.924,1770485400,5293.744,5285.924,5293.744
5284.432,1770486300,5291.672,5284.432,5285.908
5285.005,1770487200,5291.969,5282.509,5284.423
5275.15,1770488100,5284.997,5275.15,5284.997
5284.121,1770489000,5289.288,5274.497,5275.148
5281.161,1770489900,5284.107,5276.747,5284.107
5281.368,1770490800,5287.588,5280.768,5281.153
5284.494,1770491700,5287.183,5276.832,5281.366
5292.736,1770492600,5299.09,5284.102,5284.491
5296.141,1770493500,5298.416,5285.155,5292.732
5290.158,1770494400,5296.136,5290.158,5296.136
5281.648,1770495300,5290.814,5281.648,5290.137
5287.933,1770496200,5292.512,5277.703,5281.628
5290.828,1770497100,5298.644,5286.806,5287.913
5281.489,1770498000,5290.808,5281.489,5290.808
5275.531,1770498900,5283.482,5275.531,5281.483
5273.16,1770499800,5275.516,5267.474,5275.516
5271.291,1770500700,5276.798,5268.933,5273.142
5277.485,1770501600,5284.311,5269.424,5271.276
5268.122,1770502500,5277.476,5268.122,5277.476
5263.386,1770503400,5272.63,5263.386,5268.09
5253.642,1770504300,5263.373,5253.642,5263.373
5253.291,1770505200,5258.212,5248.933,5253.631
5248.702,1770506100,5257.807,5248.702,5253.272
5258.123,1770507000,5260.287,5242.605,5248.687
5250.971,1770507900,5258.119,5250.971,5258.119
5248.973,1770508800,5255.551,5248.973,5250.955
5239.827,1770509700,5248.958,5239.827,5248.958
5230.485,1770510600,5239.797,5230.485,5239.797
5220.904,1770511500,5230.451,5220.904,5230.451
5216.068,1770512400,5220.902,5213.912,5220.902
5219.405,1770513300,5222.4,5214.39,5216.051
5214.64,1770514200,5221.595,5214.64,5219.388
5211.937,1770515100,5214.638,5210.209,5214.638
5216.632,1770516000,5217.718,5206.563,5211.924
5208.106,1770516900,5216.626,5208.106,5216.626
5198.681,1770517800,5208.099,5198.681,5208.099
5193.267,1770518700,5202.052,5193.267,5198.667
5191.818,1770519600,5196.194,5191.818,5193.266
5184.511,1770520500,5191.811,5183.075,5191.811
5188.575,1770521400,5193.748,5182.355,5184.509
5220.073,1770522300,5223.265,5188.568,5188.568
5210.418,1770523200,5220.071,5210.418,5220.071
5213.777,1770524100,5216.41,5205.195,5210.408
5204.11,1770525000,5213.76,5204.11,5213.76
5208.86,1770525900,5214.249,5202.865,5204.103
5214.217,1770526800,5215.028,5206.77,5208.849
5213.779,1770527700,5217.267,5208.043,5214.197
5209.922,1770528600,5213.768,5209.08,5213.768
5213.448,1770529500,5214.689,5204.194,5209.911
5221.073,1770530400,5224.098,5211.175,5213.447
5211.49,1770531300,5221.067,5211.49,5221.067
5202.108,1770532200,5211.488,5202.108,5211.488
5201.16,1770533100,5202.694,5194.105,5202.106
5206.297,1770534000,5211.439,5199.833,5201.152
5211.418,1770534900,5216.678,5205.139,5206.274
5207.817,1770535800,5215.182,5207.817,5211.4
5221.831,1770536700,5224.068,5205.469,5207.811
5212.668,1770537600,5221.83,5212.668,5221.83
5225.874,1770538500,5231.844,5211.158,5212.657
5216.701,1770539400,5225.872,5216.701,5225.872
5207.196,1770540300,5216.685,5207.196,5216.685
5212.168,1770541200,5216.781,5206.09,5207.188
5212.835,1770542100,5217.187,5208.054,5212.153
5215.033,1770543000,5219.393,5212.008,5212.82
5215.234,1770543900,5218.58,5209.045,5215.022
5216.736,1770544800,5221.923,5211.168,5215.22
5214.935,1770545700,5219.423,5211.84,5216.718
5226.36,1770546600,5229.174,5212.209,5214.916
5225.493,1770547500,5228.874,5222.606,5226.348
5223.174,1770548400,5231.923,5223.174,5225.488
5217.383,1770549300,5223.165,5217.383,5223.165
5230.772,1770550200,5233.541,5215.579,5217.366
5224.33,1770551100,5230.758,5224.33,5230.758
5220.171,1770552000,5226.267,5220.171,5224.327
5210.86,1770552900,5220.161,5210.86,5220.161
5232.381,1770553800,5235.045,5209.569,5210.856
5235.669,1770554700,5243.574,5230.81,5232.367
5240.923,1770555600,5244.58,5235.66,5235.66
5252.754,1770556500,5253.069,5238.62,5240.908
5248.972,1770557400,5252.753,5245.128,5252.753
5264.548,1770558300,5268.72,5247.968,5248.95
5280.956,1770559200,5281.859,5263.879,5264.54
5284.423,1770560100,5286.865,5278.353,5280.95
5288.409,1770561000,5292.016,5281.299,5284.418
5283.549,1770561900,5290.224,5283.549,5288.395
